KIND;OPR;STAT;AREA;CITY          ; CB          ; LAC ; CID ;GSM ;DCS ;3G L ; 3G C ;  3G S   ;U-L; U900 ;U-S ;  DATE   ; ADDR                  ; REM                                                  ;  OZIN     ;  OZIE  ;LOCK
$;V;R  ;MIO; Мацавічы            ;             ;     ; 452 ;    ;    ; 112 ; 4452 ;123      ;112; 5452 ;  6 ;28.08.20; Менскі р-н           ; ТП, вежа МТС 40м                                     ; 53.786028; 27.726167;Y
$;V;R  ;MIO; Заслаўль            ;             ; 116 ; 453 ;123 ;    ; 116 ; 3453 ;123456789;116; 5453 ;123 ;02.01.19; Менскі р-н           ; з'езд з Р-28 на Гонолес, апорная мачта 40м           ; 53.987430; 27.309765;*
$;V;R  ;MIO; Заслаўль            ;             ;     ; 453 ;    ;    ; 116 ; 4453 ;123      ;116; 5453 ;56  ;29.09.19; Менскі р-н           ; з'езд з Р-28 на Гонолес, апорная мачта 40м           ; 53.987430; 27.309765;*
$;V;R  ;MIO; Убель               ;             ; 112 ; 454 ;123 ;    ; 112 ; 3454 ;123456 89;112; 5454 ;123 ;21.10.19; Чэрвенскі р-н        ; апорная мачта                                        ; 53.719872; 28.120088;Y
$;V;R  ;MIO; Убель               ;             ;     ; 454 ;    ;    ; 112 ; 4454 ; 2       ;112; 5454 ;  6 ;20.02.23; Чэрвенскі р-н        ; апорная мачта                                        ; 53.719872; 28.120088;Y
$;V;R  ;MIO; Алесіна             ;             ; 112 ; 457 ;123 ;    ; 112 ; 3457 ;123456789;112; 5457 ;1236;22.06.06; Смалевіцкі р-н       ; слуп                                                 ; 53.954330; 28.228848;G
$;V;R  ;MIO; Багута              ;             ; 112 ; 458 ;123 ;    ; 112 ; 3458 ;1234567 9;112; 5458 ;1234;17.10.19; Смалевіцкі р-н       ; вежа МТС 40м                                         ; 54.032908; 27.847598;Y
$;V;R  ;MIO; Багута              ;             ;     ; 458 ;    ;    ; 112 ; 4458 ;1 3      ;112; 5458 ; 6  ;15.11.21; Смалевіцкі р-н       ; вежа МТС 40м                                         ; 54.032908; 27.847598;Y
$;V;RVM;MIO; Барысаў             ;             ; 113 ; 459 ;    ;    ; 113 ; 3459 ;1  4  7  ;   ;      ;    ;02.08.20; 3-га Інтэрнацыяналу 5; ГЦ "Карона", усярэдзіне                              ; 54.236491; 28.508771;G
$;V;RVM;MIO; Барысаў             ;             ;     ; 459 ;    ;    ; 113 ; 4459 ;1        ;   ;      ;    ;02.08.20; 3-га Інтэрнацыяналу 5; ГЦ "Карона", усярэдзіне                              ; 54.236491; 28.508771;G
$;V;R  ;MIO; Дражна              ; DRAZHNO     ; 117 ; 465 ;123 ;    ; 117 ; 3465 ;1234567  ;117; 5465 ;123 ;06.04.08; Старадарожскі р-н    ; Гагарына 26, вежа МТС 70м                            ; 53.162049; 28.131689;G
$;V;R  ;MIO; Готкавічы           ;             ;     ; 470 ;    ;    ; 645 ; 3470 ;1  4  7  ;645; 5470 ;1 3 ;28.08.21; Маладзечанскі р-н    ; супольная вежа 40м                                   ; 54.389139; 26.565014;G
$;V;R  ;MIO; Прывольны           ;             ; 112 ; 471 ;123 ;    ; 112 ; 3471 ;123456789;112; 5471 ;12  ;01.10.19; Менскі р-н           ; Міру 23/2, гасцініца, мачта                          ; 53.795778; 27.796674;G
$;V;R  ;MIO; Прывольны           ;             ;     ; 471 ;    ;    ; 112 ; 4471 ;12       ;112; 5471 ;4   ;20.07.20; Менскі р-н           ; Міру 23/2, гасцініца, мачта                          ; 53.795778; 27.796674;G
$;V;R  ;MIO; Ружампаль           ;             ; 111 ; 472 ;123 ;    ; 111 ; 3472 ;123456789;111; 5472 ;123 ;11.05.20; Дзяржынскі р-н       ; вежа МТС 40м                                         ; 53.699228; 27.287791;G
$;V;R  ;MIO; Ружампаль           ;             ;     ; 472 ;    ;    ; 111 ; 4472 ; 23      ;111; 5472 ; 56 ;08.05.22; Дзяржынскі р-н       ; вежа МТС 40м                                         ; 53.699228; 27.287791;G
$;V;R  ;MIO; Сялюты              ;             ; 116 ; 476 ;123 ;    ; 116 ; 3476 ;1  45    ;116; 5476 ;12  ;14.06.20; Менскі р-н           ; апорная мачта 39м                                    ; 54.036829; 27.449691;Y
$;V;R  ;MIO; Сялюты              ;             ;     ; 476 ;    ;    ; 116 ; 4476 ;1        ;116; 5476 ;4   ;28.01.23; Менскі р-н           ; апорная мачта 39м                                    ; 54.036829; 27.449691;Y
$;V;R  ;MIO; Хацежына            ;             ; 116 ; 477 ;123 ;    ; 116 ; 3477 ;123456789;116; 5477 ;123 ;23.10.19; Менскі р-н           ; Ракаўская, слуп                                      ; 53.909917; 27.299190;G
$;V;R  ;MIO; Хацежына            ;             ;     ; 477 ;    ;    ; 116 ; 4477 ;123      ;116; 5477 ;4   ;13.02.20; Менскі р-н           ; Ракаўская, слуп                                      ; 53.909917; 27.299190;G
$;V;R  ;MIO; Салігорск?          ;             ; 144 ; 478 ;123 ;    ;     ;      ;         ;   ;      ;    ;23.06.09;                      ; крыніца дадзеных - Google                            ;          ;          ;
$;V;R  ;MIO; Пацейкі             ; POTEJKI     ; 117 ; 480 ;123 ;    ;     ;      ;         ;   ;      ;    ;02.05.10; Капыльскі р-н        ; супольная вежа 70м                                   ; 53.179645; 26.949776;G
$;V;R  ;MIO; Міханавічы          ; MIHANOVICHI ; 112 ; 481 ;123 ; 5  ; 112 ; 3518 ;123456789;112; 5481 ;123 ;01.05.09; Менскі р-н           ; агракамбінат, вежа 40м                               ; 53.736011; 27.691333;G
$;V;R  ;MIO; Міханавічы          ;             ;     ; 481 ;    ;    ; 112 ; 1518 ;12 45 78 ;112; 5481 ;  48;21.11.19; Менскі р-н           ; агракамбінат, вежа 40м                               ; 53.736011; 27.691333;G
$;V;R  ;MIO; Міханавічы          ;             ;     ; 481 ;    ;    ; 112 ; 4518 ;123      ;112; 5481 ;  7 ;14.07.19; Менскі р-н           ; агракамбінат, вежа 40м                               ; 53.736011; 27.691333;G
$;V;R  ;MIO; Акцябр              ; OKTYABR'    ; 116 ; 482 ;123 ;    ; 116 ; 3659 ;1  4     ;116; 5482 ;12  ;04.05.09; Лагойскі р-н         ; вежа 70м МТС                                         ; 54.422209; 27.745756;G
$;V;R  ;MIO; Акцябр              ;             ;     ; 482?;    ;    ; 116 ; 1659 ;  3      ;   ;      ;    ;24.05.21; Лагойскі р-н         ; вежа 70м МТС                                         ; 54.422209; 27.745756;G
$;V;R  ;MIO; Мачулішчы           ; MACHULISCHI ; 112 ; 483 ;123 ;456 ; 112 ; 3526 ;123456789;112; 5483 ;123 ;05.04.09; Менскі р-н           ; Гвардзейская 22, крама Еўраопт, мачта                ; 53.780200; 27.596000;G
$;V;R  ;MIO; Мачулішчы           ;             ;     ; 483 ;    ;    ; 112 ; 4526 ;123      ;112; 5483 ;456 ;13.08.19; Менскі р-н           ; Гвардзейская 22, крама Еўраопт, мачта                ; 53.780200; 27.596000;G
$;V;R  ;MIO; Крупкі              ;             ; 113 ; 484 ;12  ;    ; 113 ; 3484 ;12 45 78 ;113; 5484 ;12  ;16.07.19; Бяляева              ; чыг. перагон Новае Жыццё - Бобр, вежа МТС 40м        ; 54.302863; 29.158138;G
$;V;R  ;MIO; Асіна               ; ASINO       ; 111 ; 485 ;123 ;    ; 111 ; 3485 ;123456789;111; 5485 ;123 ;09.08.19; Дзяржынскі р-н       ; вежа МТС                                             ; 53.563995; 27.008611;G
$;V;R  ;MIO; Асіна               ;             ;     ; 485 ;    ;    ; 111 ; 4485 ;123      ;   ;      ;    ;08.05.22; Дзяржынскі р-н       ; вежа МТС                                             ; 53.563995; 27.008611;G
$;V;R  ;MIO; Бязодніца           ; BEZODNICA   ; 111 ; 486 ;123 ;    ; 111 ; 3486 ;123456   ;111;5486;123456;16.06.19; Дзяржынскі р-н       ; слуп                                                 ; 53.635933; 27.131610;G
$;V;R  ;MIO; Печы                ;             ; 113 ; 487 ;  3 ;    ; 113 ; 3487 ; 23 56   ;113; 5487 ; 23 ;02.08.20; Барысаўскі р-н;Братоў Вайнрубаў 15Б, ТАА "Спецпобытсэрвіс", лазня, мачта МТС; 54.182100; 28.480688;G
$;V;R  ;MIO; Зарэчча             ; ZARECH"E    ; 102 ; 488 ;123 ;    ; 102 ; 3488 ;12 456789;102; 5488 ;12 5;06.05.15; Менскі р-н           ; слуп                                                 ; 53.962804; 27.394305;G
$;V;R  ;MIO; Барысаў             ;             ;     ; 488 ;    ;    ; 113 ; 3488 ;123456789;113; 5488 ;123 ;02.08.20; Галіцкага 21         ; крама №20, мачта                                     ; 54.204737; 28.476141;G
$;V;R  ;MIO; Балашы?             ; BALASHI     ; 115 ; 489 ;123 ;    ; 115 ; 1489 ;   4     ;115; 5489 ;123 ;13.09.10; Вілейскі р-н         ; ?                                                    ; 54.626870; 27.082400;*
$;V;R  ;MIO; Барысаў             ;             ; 113 ; 490 ;123 ;    ; 113 ; 3954 ;123456789;113; 5490 ;123 ;17.06.16; Лапаціна 170         ; раённая лякарня №2, вежа 40м                         ; 54.275480; 28.489000;G
$;V;R  ;MIO; Барысаў             ;             ;     ; 490 ;    ;    ; 113 ; 4954 ;123      ;   ;      ;    ;01.08.20; Лапаціна 170         ; раённая лякарня №2, вежа 40м                         ; 54.275480; 28.489000;G
$;V;R  ;MIO; Ратамка             ; RATOMKA     ; 116 ; 491 ;123 ;    ; 116 ; 3491 ;123456789;116; 5491 ;123 ;04.01.17; Менскі р-н           ; Р28 слуп МТС                                         ; 53.947349; 27.344376;G
$;V;R  ;MIO; Ратамка             ;             ;     ; 491 ;    ;    ; 116 ; 1491 ;123      ;116; 5491 ;456 ;25.05.19; Менскі р-н           ; Р28 слуп МТС                                         ; 53.947349; 27.344376;G
$;V;R  ;MIO; Вярбіцкія           ;             ; 116 ; 492 ;123 ;    ; 116 ; 3492 ;123456   ;116; 5492 ;123 ;06.02.19; Менскі р-н           ; СТ "Лясная Паляна", слуп                             ; 54.024670; 27.653946;G
$;V;R  ;MIO; Высокія Ляды       ;VYSOKIE L'YADY; 112 ; 493 ;123 ;    ; 112 ; 3493 ;12 45 78 ;112; 5493 ;12  ;16.10.19; Смалевіцкі р-н       ; па чыг перад Жодзіна, слуп                           ; 54.076554; 28.210104;G
$;V;R  ;MIO; Высокія Ляды        ;             ;     ; 493 ;    ;    ; 112 ; 4493 ;1        ;   ;      ;    ;30.01.21; Смалевіцкі р-н       ; па чыг перад Жодзіна, слуп                           ; 54.076554; 28.210104;G
$;V;R  ;MIO; Гарадзішча          ;             ; 111 ; 494 ;123 ;    ; 111 ; 3494 ;123456   ;111; 5494 ;1234;29.07.19; Дзяржынскі р-н       ; Р68, апорная мачта 39м                               ; 53.549660; 27.063578;Y
$;V;R  ;MIO; Гарадзішча          ;             ;     ; 494 ;    ;    ; 111 ; 4494 ;   45    ;   ;      ;560 ;07.09.23; Дзяржынскі р-н       ; Р68, апорная мачта 39м                               ; 53.549660; 27.063578;Y
$;V;R  ;MIO; Ліпа                ;             ; 111 ; 495 ;123 ;    ; 111 ; 3495 ;1 34 67 9;111; 5495 ;1 3 ;16.06.19; Нясвіжскі р-н        ; вежа                                                 ; 53.261380; 26.444400;G
$;V;R  ;MIO; Жодзіна             ;             ; 113 ; 496 ;123 ;    ; 113 ; 3496 ;123456789;113; 5496 ;123 ;26.06.19; Сухаградская 1       ; мачта                                                ; 54.084046; 28.303843;G
$;V;R  ;MIO; Жодзіна             ;             ;     ; 496 ;    ;    ; 113 ; 4496 ;123      ;   ;      ;    ;08.07.19; Сухаградская 1       ; мачта                                                ; 54.084046; 28.303843;G
$;V;R  ;MIO; Зялёная             ;             ; 116 ; 498 ;123 ;    ; 116 ; 3498 ;123456789;116; 5498 ;1234;23.06.19; Менскі р-н           ; белчыгунка а.п. “Зялёнае”, вежа МТС 40м              ; 53.980896; 27.294222;G
$;V;R  ;MIO; Зялёная             ;             ;     ; 498 ;    ;    ; 116 ; 4498 ;123      ;116; 5498 ;56  ;09.05.20; Менскі р-н           ; белчыгунка а.п. “Зялёнае”, вежа МТС 40м              ; 53.980896; 27.294222;G
$;V;R  ;MIO; Жылін Брод          ; ZHILIN-BROD ; 117 ; 506 ;123 ;    ; 117 ; 1506 ;1 34 6   ;117; 5506 ;123 ;13.07.09; Слуцкі р-н           ; вежа МТС 70м                                         ; 53.211470; 27.762200;G
$;V;R  ;MIO; Чырвоная Звязда   ;KRASNAYA ZOR'KA; 112 ; 508 ;123 ;    ; 112 ; 3941 ;123456   ;112; 5508 ;123 ;06.05.15; Бярэзінскі р-н       ; супольная вежа 70м                                   ; 53.711919; 28.946421;G
$;V;R  ;MIO;                     ;             ;     ; 508 ;    ;    ; 112 ; 4941 ;  3      ;   ;      ;    ;15.01.21; Бярэзінскі р-н       ; супольная вежа 70м                                   ; 53.711919; 28.946421;G
$;V;R  ;MIO; Слабада             ;             ; 115 ; 510 ;123 ;    ;     ;      ;         ;   ;      ;    ;03.05.09; Мядзелскі р-н        ; вежа МТС 70м                                         ; 54.942190; 27.188780;G
$;V;R  ;MIO; Студзяніца          ; STUDENICA   ; 115 ; 511 ;123 ;    ;     ;      ;         ;   ;      ;    ;24.08.09; Мядзелскі р-н        ; супольная вежа 70м                                   ; 54.909870; 27.026820;G
$;V;R  ;MIO; Лясковічы           ; LESKOVICHI  ; 112 ; 513 ;123 ;    ; 112 ; 6513 ;1  4     ;112; 5513 ;1 3 ;06.05.15; Бярэзінскі р-н       ; супольная вежа 70м                                   ; 53.922700; 29.110950;G
$;V;RVM;MIO; Вялікі Трасцянец    ;             ; 106 ; 514 ;1   ;    ; 106 ; 3514 ;1  4  7  ;106; 5514 ;1   ;20.02.19; Менскі р-н           ; ГЦ Яскравы, усярэдзіне                               ; 53.866849; 27.693476;Y
$;V;RVM;MIO; Вялікі Трасцянец    ;             ;     ; 514 ;    ;    ; 106 ; 4514 ;1        ;   ;      ;    ;18.06.19; Менскі р-н           ; ГЦ Яскравы, усярэдзіне                               ; 53.866849; 27.693476;Y
$;V;R  ;MIO; Мар'яліва           ;             ; 116 ; 516 ;123 ;    ; 116 ; 3516 ;123456789;116; 5516 ;123 ;10.02.19; Менскі р-н           ; Ясянёвая 25, слуп                                    ; 54.044058; 27.698039;Y
$;V;R  ;MIO; Мар'яліва           ;             ;     ; 516 ;    ;    ; 116 ; 4516 ;12       ;116; 5516 ;4   ;09.10.21; Менскі р-н           ; Ясянёвая 25, слуп                                    ; 54.044058; 27.698039;Y
